POLY_ID,MUNIC_RES,Localidade,txsuav10k,IPDM,ind_env%,tx_alf_5564,tx_alf_ac65,e2sfca_densito,tx_remedio10k,tx_consultas10k,ativcolet,cob_esf,tx_apac_densito10k,tx_cob_plano
1,410010,ABATIA,24.8735274709688,0.694,0.7803,0.8279,0.687,0.466358006000519,4.23513467728274,0.0,0.0,1.0,1.6940538709131,6.7
2,410020,ADRIANOPOLIS,21.5490483371502,0.648,0.6382,0.8435,0.6376,0.0200309995561838,13.2725744370216,0.0,0.0,1.0,0.0,1.3
3,410030,AGUDOS DO SUL,15.0992248892803,0.6372,0.5215,0.9042,0.8212,0.0678282976150513,24.9678984163219,3.56684263090312,0.0,1.0,30.3181623626766,4.0
4,410040,ALMIRANTE TAMANDARE,19.2404595669804,0.6289,0.316,0.9281,0.8257,0.249556005001068,28.2654388950055,4.68421579421479,0.0,0.4232,27.8250425382845,11.0
5,410045,ALTAMIRA DO PARANA,20.4881636660707,0.7467,0.7278,0.8577,0.6728,0.0375912003219128,0.0,0.0,0.0,1.0,201.23254936486,5.5
6,410050,ALTONIA,34.374482992588,0.7581,0.9256,0.914,0.7761,0.112958997488022,15.2022348790444,0.0,0.0,0.9513,63.2172143485014,2.6
7,410060,ALTO PARANA,27.1506327928877,0.6819,0.6314,0.8796,0.7626,0.552919983863831,87.2936925231937,23.9550132970625,1.5,0.9469,20.3008587263241,10.5
8,410070,ALTO PIQUIRI,25.7658356696111,0.7071,0.683,0.825,0.6483,0.194655999541283,49.4238435912839,19.3872535634318,0.0,1.0,54.611981868822,3.2
9,410080,ALVORADA DO SUL,28.8669510069095,0.6939,0.9673,0.9102,0.768,0.0552732013165951,9.50636462704908,6.95587655637738,153.8,1.0,10.4338148345661,12.5
10,410090,AMAPORA,26.4910797241235,0.7062,0.4964,0.8643,0.6341,0.285843998193741,45.9770114942529,38.0952380952381,1.66666666666667,1.0,32.8407224958949,4.0
11,410100,AMPERE,29.2115303461294,0.7901,0.5535,0.9095,0.8091,0.266274988651276,15.6534902122682,0.0,0.0,0.9579,47.3045033887226,3.3
12,410105,ANAHY,21.62215988055,0.7475,0.8315,0.8743,0.7252,0.265480995178223,83.1324299609277,37.4095934824175,0.0,1.0,0.0,6.8
13,410110,ANDIRA,22.2832922415638,0.7193,0.8877,0.8946,0.7545,0.943594992160797,0.0,0.0,0.0,1.0,1.23946455131383,10.6
14,410115,ANGULO,20.2829469623989,0.749,0.66,0.9119,0.7378,0.392567008733749,0.0,0.0,151.0,1.0,0.0,11.9
15,410120,ANTONINA,21.0018057562629,0.5896,0.7234,0.9269,0.862,0.0674844980239868,25.0447227191413,5.96302921884317,0.0,1.0,42.2182468694097,8.3
16,410130,ANTONIO OLINTO,23.4700605825184,0.7128,0.8099,0.9187,0.8099,0.0228809993714094,30.7658499066037,0.0,0.0,0.9417,97.0589312529759,1.2
17,410140,APUCARANA,26.452883198063,0.7784,0.6555,0.9413,0.8346,0.367532014846802,18.0505415162455,1.11315310438757,6.35616438356164,1.0,15.2785720210059,13.8
18,410150,ARAPONGAS,29.6480095688374,0.7831,0.6049,0.945,0.8533,0.409034997224808,12.1666519349656,1.16987037836208,37.8666666666667,0.8514,5.19942390383146,16.9
19,410160,ARAPOTI,25.7617829981035,0.7549,0.4532,0.9093,0.7761,0.0065787900239229,21.7458838148493,4.72736604670638,0.0,0.8498,1.35067601334468,8.6
20,410165,ARAPUA,33.0632287600058,0.7276,0.9187,0.8267,0.6814,0.155036002397537,39.4477317554241,0.0,835.0,1.0,3.40066653064001,2.7
21,410170,ARARUNA,29.5802621930326,0.7756,0.6815,0.8901,0.7905,0.380102008581161,33.2060765131631,9.3454227312495,0.0,1.0,163.047800843076,6.1
22,410180,ARAUCARIA,17.8700099327463,0.8048,0.3567,0.9483,0.8591,0.219887003302574,130.615520423722,5.5533263783003,31.0486486486486,0.667,75.1143567931948,13.7
23,410185,ARIRANHA DO IVAI,28.9433669179066,0.7732,0.9461,0.8169,0.5855,0.211036995053291,62.0860927152318,0.0,0.0,1.0,25.8692052980132,1.7
24,410190,ASSAI,18.9946823777762,0.7491,0.9611,0.9122,0.8179,0.134464994072914,40.0945656688285,9.58435832720999,0.0,1.0,16.7726270726175,25.5
25,410200,ASSIS CHATEAUBRIAND,18.9099958962768,0.7498,0.7827,0.9222,0.8125,0.205744996666908,114.772877472794,29.2990263030356,78.6538461538462,1.0,1.83577859041577,15.4
26,410210,ASTORGA,23.7941112480086,0.7677,0.8094,0.9417,0.8428,0.304558008909225,22.0283386400146,0.961936185153477,25.6379310344828,1.0,1.44290427773022,16.2
27,410220,ATALAIA,25.3916896966438,0.7362,1.0606,0.9425,0.8272,0.39308500289917,130.745778611632,70.3564727954972,39.1408450704225,1.0,0.0,32.8
28,410230,BALSA NOVA,20.3212167903359,0.7029,0.5138,0.9531,0.8604,0.199165001511574,17.9073931951906,0.0,0.0,1.0,25.5819902788437,6.3
29,410240,BANDEIRANTES,22.3738516396603,0.7465,0.7987,0.9126,0.8061,0.584102988243103,14.6644767714688,0.418985050613394,0.0,0.7816,2.09492525306697,14.1
30,410250,BARBOSA FERRAZ,29.8660300306564,0.7203,0.9607,0.8269,0.6426,0.127893999218941,24.0236662894355,1.98542696606905,5.33333333333333,1.0,140.965314590903,8.5
31,410260,BARRACAO,17.585039638736,0.7514,0.5677,0.8992,0.8046,0.0651651993393898,14.3102461362335,14.3102461362335,0.0,1.0,2.86204922724671,6.5
32,410270,BARRA DO JACARE,26.8456602916749,0.6825,1.0294,0.9098,0.7739,1.09240996837616,46.2499036460341,0.0,0.0,1.0,53.9582209203731,4.9
33,410275,BELA VISTA DA CAROBA,29.1954128119744,0.6986,0.7832,0.8773,0.764,0.0896470993757248,0.0,0.0,5.81818181818182,1.0,25.8264462809917,0.3
34,410280,BELA VISTA DO PARAISO,26.8552863776623,0.7065,0.8769,0.8881,0.7838,0.146601006388664,24.4786944696283,3.7775763070414,31.6268656716418,1.0,12.0882441825325,22.4
35,410290,BITURUNA,19.3442782964021,0.7252,0.4489,0.8972,0.8045,0.198588997125626,70.8040296521574,27.7988975479947,0.0,1.0,142.558448964075,3.8
36,410300,BOA ESPERANCA,28.2308533594239,0.7852,0.8093,0.8486,0.6651,0.163757994771004,31.7405355493998,0.0,0.0,1.0,294.321329639889,18.2
37,410302,BOA ESPERANCA DO IGUACU,30.7078110863444,0.7731,0.6806,0.8794,0.7117,0.426162987947464,47.0405366711662,0.0,0.0,1.0,12.2714443489999,0.5
38,410304,BOA VENTURA DE SAO ROQUE,23.3134389268875,0.7278,0.4955,0.8284,0.6992,0.650704979896545,116.293082670523,0.0,0.0,1.0,123.5237406604,3.9
39,410305,BOA VISTA DA APARECIDA,22.6585478575327,0.7393,0.6746,0.8298,0.7086,0.187444001436234,31.9963055812112,21.1109645071909,12.5789473684211,0.8093,3.29858820424858,2.3
40,410310,BOCAIUVA DO SUL,18.936988419684,0.6217,0.4614,0.9242,0.7974,0.211720004677773,18.4621065263547,0.0,0.0,1.0,35.3857041755131,6.4
41,410315,BOM JESUS DO SUL,29.2190423954748,0.742,0.7634,0.8727,0.7113,0.0946998968720436,30.0111260760087,27.0832113368859,56.1836734693878,1.0,64.4141242607015,0.1
42,410320,BOM SUCESSO,29.7152685742059,0.7258,0.5951,0.8802,0.7072,0.246349006891251,19.4695385163099,24.4759912776467,19.8333333333333,1.0,0.0,4.9
43,410322,BOM SUCESSO DO SUL,26.5444652450528,0.754,0.7958,0.9097,0.8371,0.764041006565094,53.8141993957704,49.0936555891239,4.84210526315789,1.0,200.151057401813,3.6
44,410330,BORRAZOPOLIS,35.4004060890055,0.7396,0.9907,0.8947,0.7623,0.102109000086784,17.8890876565295,0.0,0.0,1.0,0.0,4.9
45,410335,BRAGANEY,23.6817234168996,0.7652,0.8227,0.8391,0.7028,0.278373003005981,26.7925491196734,0.0,0.0,1.0,0.0,12.4
46,410337,BRASILANDIA DO SUL,30.9773940075701,0.657,0.6592,0.812,0.6674,0.135175004601479,60.9811184388834,0.0,0.0,1.0,58.7225584967025,1.3
47,410340,CAFEARA,24.4765105904413,0.7662,0.7162,0.8174,0.625,0.224292993545532,16.1934578430314,35.0858253265681,0.0,1.0,21.5912771240419,5.2
48,410345,CAFELANDIA,20.7965370749981,0.8229,0.3982,0.9143,0.786,0.273521989583969,36.1753600578806,13.791856022067,6.25,1.0,0.0,18.0
49,410347,CAFEZAL DO SUL,36.3913150130127,0.7227,0.8905,0.8144,0.6634,0.232288002967834,30.6365596278225,0.0,10.8,1.0,116.305457846363,1.1
50,410350,CALIFORNIA,28.2736307627591,0.7365,0.6626,0.8872,0.7384,0.240452006459236,26.9524481807097,0.0,40.8684210526316,0.8504,1.60431239170891,5.7
51,410360,CAMBARA,29.0804291709219,0.7094,0.7772,0.931,0.8409,1.22528004646301,8.60115800956616,0.0,5.92857142857143,0.7547,27.7964252748175,11.3
52,410370,CAMBE,23.8665400571436,0.7629,0.6596,0.947,0.8208,0.338730007410049,28.3898650147565,1.3338462791305,59.1219512195122,1.0,86.348995964764,17.4
53,410380,CAMBIRA,28.7677358490617,0.8152,0.6809,0.8929,0.777,0.401124000549316,21.6695559407921,0.0,3.0,1.0,1.66688891852247,8.2
54,410390,CAMPINA DA LAGOA,28.4093753627834,0.7105,0.6858,0.8776,0.757,0.133607998490334,11.6234017822549,7.48476629917932,0.0,1.0,110.07009263499,11.1
55,410395,CAMPINA DO SIMAO,20.0393830128955,0.6895,0.4982,0.8891,0.7663,0.463220000267029,109.596610793885,6.90734941978265,6.15384615384615,0.5651,170.381285687972,0.7
56,410400,CAMPINA GRANDE DO SUL,20.458427630747,0.7168,0.3818,0.9329,0.8362,0.221402004361153,18.5143967139475,0.0,3.0,1.0,24.7870338520062,8.5
57,410405,CAMPO BONITO,22.0004582447275,0.7692,0.6585,0.8205,0.6732,0.125797003507614,38.7987894777683,11.6396368433305,0.0,1.0,0.0,3.1
58,410410,CAMPO DO TENENTE,19.9166731209429,0.6694,0.3894,0.912,0.8555,0.0310557000339031,52.7789745799224,2.69280482550625,0.0,0.7407,35.0064627315812,2.9
59,410420,CAMPO LARGO,20.7609705882925,0.759,0.505,0.9522,0.8764,0.265459001064301,31.8107378913015,0.981812897879677,0.0,0.9528,5.59633351791416,14.0
60,410425,CAMPO MAGRO,19.3450693120461,0.6971,0.4046,0.9235,0.8178,0.248784005641937,21.2201591511936,0.0,475.731707317073,0.774,18.4202770409667,10.9
61,410430,CAMPO MOURAO,28.6422171170239,0.8159,0.5752,0.9285,0.8177,0.35445699095726,12.8546597315392,0.908748438604955,20.2156862745098,1.0,390.927055588968,19.2
62,410440,CANDIDO DE ABREU,26.624095017374,0.5996,0.6482,0.8146,0.6467,0.105435997247696,0.0,0.0,0.0,1.0,6.96503552168116,1.8
63,410442,CANDOI,18.6787262699124,0.7287,0.4482,0.8726,0.7306,0.433750003576279,12.2543012597422,0.0,0.0,1.0,84.554678692221,2.6
64,410445,CANTAGALO,20.9331472975582,0.6767,0.5582,0.8489,0.7684,0.225122004747391,11.8296529968454,0.0,340.0,1.0,89.3796004206099,1.3
65,410450,CAPANEMA,31.6073462664371,0.7832,0.7719,0.9242,0.8683,0.112115003168583,19.1917826733342,4.05460197323963,1.86666666666667,1.0,15.5426408974186,4.9
66,410460,CAPITAO LEONIDAS MARQUES,22.8662758578355,0.7655,0.6932,0.8876,0.7591,0.263094007968903,18.397200035897,14.6579317359179,0.0,0.7236,0.0,5.5
67,410465,CARAMBEI,27.0302911505285,0.7893,0.3174,0.9388,0.8254,0.20354500412941,10.6159444163793,0.0,0.0,0.7329,1.098201146522,13.4
68,410470,CARLOPOLIS,31.2425768166975,0.6997,0.6523,0.9049,0.8051,0.526363015174866,10.8074725953373,0.0,16.0,0.7483,11.5794349235757,5.4
69,410480,CASCAVEL,21.3158831437819,0.8266,0.4774,0.9451,0.8583,0.490065008401871,54.0763888261698,33.6086449969744,22.8888888888889,1.0,2.82235849823433,24.5
70,410490,CASTRO,31.5184534522609,0.7606,0.4092,0.9118,0.7906,0.147384002804756,12.0208435836651,3.07509952140269,26.7560975609756,0.9219,3.91376302723979,9.8
71,410500,CATANDUVAS,22.2197371121318,0.711,0.5768,0.8571,0.7238,0.187648996710777,40.5396640072647,38.377548593544,1.0,0.9706,0.0,4.8
72,410510,CENTENARIO DO SUL,28.3953352484924,0.7776,0.7704,0.8587,0.7222,0.17502099275589,16.3920229612035,11.1342042755344,4.0,0.9838,28.4540775930325,9.3
73,410520,CERRO AZUL,25.9203250394589,0.5883,0.5307,0.7677,0.5679,0.0326475985348225,4.99091653191192,0.0,0.0,1.0,3.99273322552954,1.8
74,410530,CEU AZUL,21.0105385886656,0.7877,0.7684,0.9279,0.8415,0.648549020290375,36.6565378864612,23.1514976125018,19.4761904761905,1.0,6.02903583658901,13.4
75,410540,CHOPINZINHO,21.4775409787429,0.7717,0.6029,0.9093,0.8077,0.682951986789703,59.0903837263061,21.6712898751734,85.4,0.8317,46.954461396209,5.8
76,410550,CIANORTE,30.0898245790657,0.8199,0.6319,0.9505,0.8298,0.532362997531891,66.6258669930641,3.41697266421869,3.75,1.0,737.250101999184,14.4
77,410560,CIDADE GAUCHA,25.8863230662591,0.7535,0.5455,0.8838,0.7044,0.171330004930496,21.9864526028218,0.0,27.0,1.0,102.447513191872,11.9
78,410570,CLEVELANDIA,23.0687483559894,0.6628,0.558,0.8687,0.7716,0.337624996900558,18.6219739292365,10.820107176009,64.8181818181818,0.8982,27.335007602549,12.1
79,410580,COLOMBO,19.2044212452647,0.7138,0.3859,0.9452,0.8499,0.25559800863266,24.8347634127433,0.882262948147342,8.1,0.8737,42.1421344381017,13.3
80,410590,COLORADO,25.1580752574844,0.7502,0.8271,0.9295,0.7731,0.319348990917206,53.5681762178725,0.0,38.7529411764706,1.0,0.535681762178725,42.6
81,410600,CONGONHINHAS,21.5938749514101,0.6584,0.6823,0.8197,0.6707,0.0942637994885445,30.3864780172823,0.0,0.0,0.9061,6.33051625360048,2.0
82,410610,CONSELHEIRO MAIRINCK,32.9565331417212,0.6996,0.7636,0.8817,0.7579,0.284936010837555,32.8596802841918,0.0,0.0,0.7517,31.9715808170515,3.2
83,410620,CONTENDA,19.8136215032216,0.6833,0.5169,0.9582,0.898,0.166133999824524,38.4690490138645,0.0,0.0,1.0,86.8970904120289,5.5
84,410630,CORBELIA,21.0877707057086,0.7389,0.6356,0.9009,0.8135,0.405476987361908,11.1046571223562,9.56708921310691,3.0,0.8778,0.854204394027403,16.6
85,410640,CORNELIO PROCOPIO,21.5948870456767,0.7545,0.9807,0.937,0.8426,0.233933001756668,19.4620038320535,0.0,6.0,1.0,2.01157662346806,20.5
86,410645,CORONEL DOMINGOS SOARES,17.8714442907067,0.6864,0.3836,0.8193,0.6562,0.107012003660202,29.9277605779154,0.0,1.0,1.0,12.3839009287926,1.0
87,410650,CORONEL VIVIDA,22.812213745283,0.7614,0.6921,0.9401,0.8533,0.74208801984787,34.0441221655503,9.37135131813433,43.8484848484849,1.0,9.83223744853438,17.9
88,410655,CORUMBATAI DO SUL,27.8518016945353,0.6918,0.8704,0.7956,0.6464,0.174704998731613,20.0193127487694,23.5521326456111,0.0,1.0,967.992651734615,0.9
89,410657,CRUZEIRO DO IGUACU,29.8505064803082,0.743,0.6732,0.8752,0.7427,0.452389001846313,0.0,0.0,0.0,1.0,10.0731985763213,3.1
90,410660,CRUZEIRO DO OESTE,33.5639781263805,0.7471,0.6965,0.8626,0.7413,0.415372997522354,43.4253951710961,14.3924166852776,32.5565217391304,1.0,37.8421300776694,6.6
91,410670,CRUZEIRO DO SUL,23.4959296963627,0.6603,0.7582,0.879,0.7388,0.371170997619629,146.151948692649,0.0,0.0,0.9351,9.2501233349778,24.7
92,410680,CRUZ MACHADO,30.1232007711459,0.6737,0.6498,0.9542,0.864,0.386081993579865,24.5359606662347,9.76674162442352,9.0,1.0,41.9255250219156,1.5
93,410685,CRUZMALTINA,29.4765271035266,0.7546,0.8352,0.7975,0.6364,0.0748457014560699,0.0,0.0,0.0,0.5237,0.0,2.8
94,410690,CURITIBA,19.6565879348076,0.884,0.7784,0.9795,0.9505,0.274812996387482,62.0645675138124,4.98464086717209,15.1524804177546,1.0,69.1474202382129,46.0
95,410700,CURIUVA,29.3821679793322,0.6485,0.6162,0.8253,0.6653,0.0025550699792802,32.1662211210363,0.0,0.0,1.0,3.26008997848341,2.8
96,410710,DIAMANTE DO NORTE,28.6528818849038,0.7602,1.017,0.8968,0.7434,0.0669199004769325,85.6836843984291,0.0,0.0,1.0,15.6194216351303,6.3
97,410712,DIAMANTE DO SUL,18.0462146793844,0.6856,0.6399,0.7863,0.5553,0.01534069981426,0.0,32.5309043591412,3.0,0.999,0.0,1.1
98,410715,DIAMANTE D'OESTE,18.2093505769866,0.6758,0.622,0.8214,0.6778,0.336934000253677,0.0,0.0,0.0,0.9672,0.0,2.4
99,410720,DOIS VIZINHOS,30.9057885632544,0.8389,0.5093,0.9333,0.8344,0.595402002334595,25.1669407066877,0.0,5.0,1.0,52.0116774604879,10.7
100,410725,DOURADINA,35.56582943898,0.8274,0.6363,0.905,0.7517,0.0841957032680511,0.0,0.0,0.0,1.0,69.3709153309723,7.5
101,410730,DOUTOR CAMARGO,18.7512637661047,0.7371,1.0336,0.9329,0.8394,0.583806991577148,87.5787674890527,19.5806187475524,1.0,1.0,0.0,31.8
102,410740,ENEAS MARQUES,29.7882902252728,0.7266,0.7376,0.9113,0.7909,0.586323022842407,174.856234513067,25.7141521342746,11.5,1.0,105.194258731123,3.1
103,410750,ENGENHEIRO BELTRAO,31.4978467915984,0.7572,0.9051,0.8734,0.7488,0.451207011938095,18.3712158226982,10.7491156409404,72.8,1.0,347.880469834073,13.6
104,410752,ESPERANCA NOVA,34.0420004226063,0.7682,1.1182,0.9206,0.7114,0.0711266994476318,6.11396429444852,0.0,0.0,1.0,158.963071655662,1.3
105,410753,ENTRE RIOS DO OESTE,18.2311228358329,0.7313,0.6598,0.949,0.9155,0.248275995254517,0.0,0.0,6.0,1.0,0.0,22.2
106,410754,ESPIGAO ALTO DO IGUACU,18.9381284627918,0.6859,0.5454,0.8105,0.6822,0.0343535989522934,40.6454743994176,0.0,0.0,1.0,3.03324435816549,1.8
107,410755,FAROL,30.589191033051,0.7076,0.7724,0.7842,0.6102,0.245233997702599,0.0,0.0,0.0,0.6617,448.645352382612,5.4
108,410760,FAXINAL,26.2319232911952,0.7213,0.6057,0.8447,0.7046,0.0781871974468231,14.351751414315,0.0,0.0,1.0,1.66880830399012,7.5
109,410765,FAZENDA RIO GRANDE,19.2168052593639,0.7429,0.2211,0.9398,0.8292,0.210883006453514,31.9116551021908,8.60774907361725,0.0,1.0,51.6989807165426,7.7
110,410770,FENIX,32.7199001340212,0.7179,0.9403,0.8981,0.6973,0.122201003134251,50.2002941027331,25.3536838902693,3.75,1.0,187.617260787993,8.7
111,410773,FERNANDES PINHEIRO,21.0523864240477,0.7447,0.5097,0.8601,0.7809,0.446314990520477,78.3809829746225,76.4535817539351,33.3453237410072,1.0,0.0,1.0
112,410775,FIGUEIRA,45.2368118675465,0.7301,0.8097,0.827,0.6704,0.0,22.9268922758977,0.0,0.0,1.0,11.3019891500904,6.7
113,410780,FLORAI,20.9007335106397,0.7868,1.219,0.9313,0.8246,0.488025009632111,60.0150037509377,0.0,2.0,1.0,0.0,30.7
114,410785,FLOR DA SERRA DO SUL,28.8241895596061,0.7303,0.679,0.8727,0.7399,0.398227989673615,26.9396551724138,0.0,13.3157894736842,1.0,41.9061302681992,1.3
115,410790,FLORESTA,18.8667927955942,0.7657,0.4723,0.9132,0.7755,0.537770986557007,41.9972001866542,22.2712425232257,51.6,1.0,0.0,38.9
116,410800,FLORESTOPOLIS,30.1791987891408,0.735,0.6034,0.8739,0.6899,0.0794529020786285,23.0285494966195,0.0,19.7,1.0,17.7142688435535,7.1
117,410810,FLORIDA,31.2604645741972,0.7262,0.7062,0.9073,0.73,0.364522010087967,126.607717041801,0.0,3.5,0.9964,0.0,12.2
118,410820,FORMOSA DO OESTE,19.8469394685592,0.7871,1.0456,0.9304,0.7976,0.088577002286911,67.8147586329972,43.4252401772702,0.0,1.0,0.0,5.5
119,410830,FOZ DO IGUACU,25.0398892722189,0.7686,0.4261,0.9302,0.8418,0.958446979522705,32.1061704623232,2.25779792282591,1.515625,0.9618,131.207879288751,22.7
120,410832,FRANCISCO ALVES,33.1519278941592,0.6437,0.6248,0.8637,0.6885,0.253001987934113,91.6549634119299,0.0,0.0,1.0,136.743292187154,2.3
121,410840,FRANCISCO BELTRAO,30.3868722989075,0.8106,0.5316,0.9387,0.8449,0.719631016254425,36.2329757743763,3.10729781848861,51.5,0.766,52.9182234542606,13.2
122,410845,FOZ DO JORDAO,16.5935171653517,0.6695,0.5121,0.8603,0.7446,0.356554001569748,41.8229016440727,0.0,0.0,1.0,100.951831554658,2.5
123,410850,GENERAL CARNEIRO,16.867348993219,0.6868,0.4375,0.8555,0.7714,0.294465988874435,18.367054096714,0.0,22.0,0.8486,57.3970440522313,4.2
124,410855,GODOY MOREIRA,36.5674165534785,0.691,1.0728,0.7879,0.6,0.0683403983712196,0.0,0.0,0.0,1.0,0.0,0.4
125,410860,GOIOERE,22.0889205696107,0.7518,0.7297,0.8931,0.762,0.130190998315811,40.8745333490776,2.72496888993851,0.0,1.0,293.388317150046,9.8
126,410865,GOIOXIM,21.5136372662443,0.695,0.483,0.8545,0.7145,0.170809000730515,99.4975374359485,0.0,1.0,1.0,44.7738918461768,0.6
127,410870,GRANDES RIOS,27.6496791955962,0.6841,0.8037,0.7895,0.6581,0.0070326100103557,0.0,0.0,0.0,1.0,0.0,3.3
128,410880,GUAIRA,31.5599689789102,0.7288,0.535,0.8983,0.7775,0.372444987297058,57.4067964368195,15.3650374699533,98.75,1.0,0.47132016778998,12.7
129,410890,GUAIRACA,30.5934783185058,0.6946,0.5745,0.831,0.6573,0.29364201426506,3.32623736029803,0.0,0.0,1.0,19.9574241617882,5.0
130,410895,GUAMIRANGA,21.0672989900203,0.7377,0.5207,0.9266,0.8301,0.60317200422287,22.7399493714335,23.5980606684687,57.75,1.0,0.0,1.6
131,410900,GUAPIRAMA,28.0346180041764,0.7479,0.5322,0.8663,0.7115,0.524716019630432,0.0,0.0,1.0,1.0,19.0796000915821,4.9
